"","long","lat","order","hole","piece","id","group"
"2143",24.7432,-6.9062,2143,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2144",24.7435,-6.9073,2144,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2145",24.727,-6.9268,2145,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2146",24.7204,-6.9288,2146,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2147",24.7173,-6.9316,2147,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2148",24.7125,-6.9373,2148,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2149",24.7092,-6.9437,2149,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2150",24.7035,-6.95,2150,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2151",24.6822,-6.9572,2151,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2152",24.6761,-6.9586,2152,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2153",24.6639,-6.9518,2153,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2154",24.6591,-6.9534,2154,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2155",24.6619,-6.9541,2155,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2156",24.6591,-6.9969,2156,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2157",24.5535,-7.0161,2157,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2158",24.5495,-7.0074,2158,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2159",24.5411,-6.9957,2159,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2160",24.5363,-6.9972,2160,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2161",24.5354,-7.0003,2161,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2162",24.5354,-7.0004,2162,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2163",24.5271,-7.0355,2163,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2164",24.5242,-7.0563,2164,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2165",24.3353,-7.0304,2165,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2166",24.3337,-7.0325,2166,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2167",24.3179,-7.0389,2167,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2168",24.316,-7.0384,2168,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2169",24.3124,-7.0339,2169,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2170",24.2977,-7.031,2170,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2171",24.296,-7.0301,2171,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2172",24.2953,-7.0307,2172,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2173",24.2791,-7.0222,2173,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2174",24.2744,-7.0193,2174,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2175",24.2607,-7.0166,2175,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2176",24.2255,-7.0138,2176,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2177",24.2224,-7.0031,2177,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2178",24.2231,-6.9998,2178,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2179",24.2235,-6.9996,2179,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2180",24.2319,-6.9927,2180,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2181",24.2312,-6.972,2181,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2182",24.2261,-6.9641,2182,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2183",24.2233,-6.9545,2183,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2184",24.2233,-6.9542,2184,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2185",24.2046,-6.9254,2185,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2186",24.2046,-6.9254,2186,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2187",24.1985,-6.927,2187,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2188",24.1944,-6.9209,2188,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2189",24.1927,-6.9175,2189,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2190",24.194,-6.9134,2190,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2191",24.1887,-6.9148,2191,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2192",24.1746,-6.9058,2192,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2193",24.1695,-6.9042,2193,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2194",24.1672,-6.9027,2194,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2195",24.1504,-6.9104,2195,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2196",24.1601,-6.9298,2196,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2197",24.1601,-6.9331,2197,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2198",24.1601,-6.9333,2198,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2199",24.1561,-6.9391,2199,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2200",24.1546,-6.9405,2200,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2201",24.1401,-6.9433,2201,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2202",24.1271,-6.9448,2202,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2203",24.1402,-6.9595,2203,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2204",24.1418,-6.9612,2204,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2205",24.1461,-6.9751,2205,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2206",24.1531,-6.9799,2206,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2207",24.1546,-6.987,2207,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2208",24.1422,-6.9954,2208,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2209",24.1413,-6.9959,2209,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2210",24.1372,-7.0056,2210,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2211",24.1407,-7.0088,2211,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2212",24.1479,-7.0117,2212,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2213",24.1476,-7.0347,2213,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2214",24.1476,-7.0423,2214,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2215",24.1476,-7.0432,2215,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2216",24.1461,-7.047,2216,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
